1711	South	0.038100	-0.052175	0.129800
1712	South	0.038100	-0.044675	0.129800
1713	South	0.038100	-0.022325	0.129800
1714	South	0.038100	0.000000	0.129800
1715	South	0.038100	0.022325	0.129800
1716	South	0.038100	0.044675	0.129800
1801	South	0.038100	0.052175	0.129800
1802	South	0.038100	-0.052175	0.067300
1803	South	0.038100	-0.044675	0.067300
1804	South	0.038100	-0.022325	0.067300
1805	South	0.038100	0.000000	0.067300
1806	South	0.038100	0.022325	0.067300
1807	South	0.038100	0.044675	0.067300
1808	South	0.038100	0.052175	0.067300
1809	South	0.038100	-0.052175	0.015000
1810	South	0.038100	0.000000	0.015000
1811	South	0.038100	0.052175	0.015000
1812	South	0.038100	-0.052175	0.005000
1813	South	0.038100	0.000000	0.005000
1814	South	0.038100	0.052175	0.005000
1815	East	0.035600	0.057150	0.192300
1816	East	0.030600	0.057150	0.192300
1901	East	0.015300	0.057150	0.192300
1902	East	0.000000	0.057150	0.192300
1903	East	-0.015300	0.057150	0.192300
1904	East	-0.030600	0.057150	0.192300
1905	East	-0.035600	0.057150	0.192300
1906	East	0.035600	0.057150	0.129800
1907	East	0.030600	0.057150	0.129800
1908	East	0.015300	0.057150	0.129800
1909	East	0.000000	0.057150	0.129800
1910	East	-0.015300	0.057150	0.129800
1911	East	-0.030600	0.057150	0.129800
1912	East	-0.035600	0.057150	0.129800
1913	East	0.035600	0.057150	0.067300
1914	East	0.030600	0.057150	0.067300
1915	East	0.015300	0.057150	0.067300
1916	East	0.000000	0.057150	0.067300
2001	East	-0.015300	0.057150	0.067300
2002	East	-0.030600	0.057150	0.067300
2003	East	-0.035600	0.057150	0.067300
2004	East	0.035600	0.057150	0.015000
2005	East	0.000000	0.057150	0.015000
2006	East	-0.035600	0.057150	0.015000
2007	East	0.035600	0.057150	0.005000
2008	East	0.000000	0.057150	0.005000
2009	East	-0.035600	0.057150	0.005000
2010	North	-0.038100	0.052175	0.192300
2011	North	-0.038100	0.044675	0.192300
2012	North	-0.038100	0.022325	0.192300
2013	North	-0.038100	0.000000	0.192300
2014	North	-0.038100	-0.022325	0.192300
2015	North	-0.038100	-0.044675	0.192300
2016	North	-0.038100	-0.052175	0.192300
2101	North	-0.038100	0.052175	0.129800
2102	North	-0.038100	0.044675	0.129800
2103	North	-0.038100	0.022325	0.129800
2104	North	-0.038100	0.000000	0.129800
2105	North	-0.038100	-0.022325	0.129800
2106	North	-0.038100	-0.044675	0.129800
2107	North	-0.038100	-0.052175	0.129800
2108	North	-0.038100	0.052175	0.067300
2109	North	-0.038100	0.044675	0.067300
2110	North	-0.038100	0.022325	0.067300
2111	North	-0.038100	0.000000	0.067300
2112	North	-0.038100	-0.022325	0.067300
2113	North	-0.038100	-0.044675	0.067300
2114	North	-0.038100	-0.052175	0.067300
2115	North	-0.038100	0.052175	0.015000
2116	North	-0.038100	0.000000	0.015000
2201	North	-0.038100	-0.052175	0.015000
2202	North	-0.038100	0.052175	0.005000
2203	North	-0.038100	0.000000	0.005000
2204	North	-0.038100	-0.052175	0.005000
2205	West	-0.035600	-0.057150	0.192300
2206	West	-0.030600	-0.057150	0.192300
2207	West	-0.015300	-0.057150	0.192300
2208	West	0.000000	-0.057150	0.192300
2209	West	0.015300	-0.057150	0.192300
2210	West	0.030600	-0.057150	0.192300
2211	West	0.035600	-0.057150	0.192300
2212	West	-0.035600	-0.057150	0.129800
2213	West	-0.030600	-0.057150	0.129800
2214	West	-0.015300	-0.057150	0.129800
2215	West	0.000000	-0.057150	0.129800
2216	West	0.015300	-0.057150	0.129800
2301	West	0.030600	-0.057150	0.129800
2302	West	0.035600	-0.057150	0.129800
2303	West	-0.035600	-0.057150	0.067300
2304	West	-0.030600	-0.057150	0.067300
2305	West	-0.015300	-0.057150	0.067300
2306	West	0.000000	-0.057150	0.067300
2307	West	0.015300	-0.057150	0.067300
2308	West	0.030600	-0.057150	0.067300
2309	West	0.035600	-0.057150	0.067300
2310	West	-0.035600	-0.057150	0.015000
2311	West	0.000000	-0.057150	0.015000
2312	West	0.035600	-0.057150	0.015000
2313	West	-0.035600	-0.057150	0.005000
2314	West	0.000000	-0.057150	0.005000
2315	West	0.035600	-0.057150	0.005000
